"operator_name"	"date"	"aggregate_oil_volume"
"2986"	"\"NORTH SOUTH OIL, LLC\""	2008-11-01	8311
"2987"	"\"NORTH SOUTH OIL, LLC\""	2008-12-01	10674
"2988"	"\"NORTH SOUTH OIL, LLC\""	2009-01-01	12841
"2989"	"\"NORTH SOUTH OIL, LLC\""	2009-02-01	14715
"2990"	"\"NORTH SOUTH OIL, LLC\""	2009-03-01	16532
"2991"	"\"NORTH SOUTH OIL, LLC\""	2009-04-01	18203
"2992"	"\"NORTH SOUTH OIL, LLC\""	2009-05-01	19685
"2993"	"\"NORTH SOUTH OIL, LLC\""	2009-06-01	21191
"2994"	"\"NORTH SOUTH OIL, LLC\""	2009-07-01	22657
"2995"	"\"NORTH SOUTH OIL, LLC\""	2009-08-01	23970
"2996"	"\"NORTH SOUTH OIL, LLC\""	2009-09-01	25825
"2997"	"\"NORTH SOUTH OIL, LLC\""	2009-10-01	30760
"2998"	"\"NORTH SOUTH OIL, LLC\""	2009-11-01	37024
"2999"	"\"NORTH SOUTH OIL, LLC\""	2009-12-01	44283
"3000"	"\"NORTH SOUTH OIL, LLC\""	2010-01-01	50960
"3001"	"\"NORTH SOUTH OIL, LLC\""	2010-02-01	56799
"3002"	"\"NORTH SOUTH OIL, LLC\""	2010-03-01	63554
"3003"	"\"NORTH SOUTH OIL, LLC\""	2010-04-01	70215
"3004"	"\"NORTH SOUTH OIL, LLC\""	2010-05-01	77145
"3005"	"\"NORTH SOUTH OIL, LLC\""	2010-06-01	82912
"3006"	"\"NORTH SOUTH OIL, LLC\""	2010-07-01	88387
"3007"	"\"NORTH SOUTH OIL, LLC\""	2010-08-01	93284
"3008"	"\"NORTH SOUTH OIL, LLC\""	2010-09-01	101221
"3009"	"\"NORTH SOUTH OIL, LLC\""	2010-10-01	111689
"3010"	"\"NORTH SOUTH OIL, LLC\""	2010-11-01	120517
"3011"	"\"NORTH SOUTH OIL, LLC\""	2010-12-01	130701
"3012"	"\"NORTH SOUTH OIL, LLC\""	2011-01-01	146549
"3013"	"\"NORTH SOUTH OIL, LLC\""	2011-02-01	157072
"3014"	"\"NORTH SOUTH OIL, LLC\""	2011-03-01	169408
"3015"	"\"NORTH SOUTH OIL, LLC\""	2011-04-01	181852
"3016"	"\"NORTH SOUTH OIL, LLC\""	2011-05-01	194385
"3017"	"\"NORTH SOUTH OIL, LLC\""	2011-06-01	206313
"3018"	"\"NORTH SOUTH OIL, LLC\""	2011-07-01	219288
"3019"	"\"NORTH SOUTH OIL, LLC\""	2011-08-01	231001
"3020"	"\"NORTH SOUTH OIL, LLC\""	2011-09-01	245606
"3021"	"\"NORTH SOUTH OIL, LLC\""	2011-10-01	271115
"3022"	"\"NORTH SOUTH OIL, LLC\""	2011-11-01	299124
"3023"	"\"NORTH SOUTH OIL, LLC\""	2011-12-01	330834
"3024"	"\"NORTH SOUTH OIL, LLC\""	2012-01-01	361859
"3025"	"\"NORTH SOUTH OIL, LLC\""	2012-02-01	391279
"3026"	"\"NORTH SOUTH OIL, LLC\""	2012-03-01	427742
"3027"	"\"NORTH SOUTH OIL, LLC\""	2012-04-01	460930
"3028"	"\"NORTH SOUTH OIL, LLC\""	2012-05-01	490925
"3029"	"\"NORTH SOUTH OIL, LLC\""	2012-06-01	519068
"3030"	"\"NORTH SOUTH OIL, LLC\""	2012-07-01	549449
"3031"	"\"NORTH SOUTH OIL, LLC\""	2012-08-01	578748
"3032"	"\"NORTH SOUTH OIL, LLC\""	2012-09-01	610015
"3033"	"\"NORTH SOUTH OIL, LLC\""	2012-10-01	644197
"3034"	"\"NORTH SOUTH OIL, LLC\""	2012-11-01	670494
"3035"	"\"NORTH SOUTH OIL, LLC\""	2012-12-01	697463
"3036"	"\"NORTH SOUTH OIL, LLC\""	2013-01-01	733024
"3037"	"\"NORTH SOUTH OIL, LLC\""	2013-02-01	762906
"3038"	"\"NORTH SOUTH OIL, LLC\""	2013-03-01	793673
"3039"	"\"NORTH SOUTH OIL, LLC\""	2013-04-01	826566
"3040"	"\"NORTH SOUTH OIL, LLC\""	2013-05-01	859702
"3041"	"\"NORTH SOUTH OIL, LLC\""	2013-06-01	888565
"3042"	"\"NORTH SOUTH OIL, LLC\""	2013-07-01	917787
"3043"	"\"NORTH SOUTH OIL, LLC\""	2013-08-01	945379
"3044"	"\"NORTH SOUTH OIL, LLC\""	2013-09-01	972818
"3045"	"\"NORTH SOUTH OIL, LLC\""	2013-10-01	992411
"3046"	"\"NORTH SOUTH OIL, LLC\""	2013-11-01	1010244
"3047"	"\"NORTH SOUTH OIL, LLC\""	2013-12-01	1028419
"3048"	"\"NORTH SOUTH OIL, LLC\""	2014-01-01	1045980
"3049"	"\"NORTH SOUTH OIL, LLC\""	2014-02-01	1062393
"3050"	"\"NORTH SOUTH OIL, LLC\""	2014-03-01	1084371
"3051"	"\"NORTH SOUTH OIL, LLC\""	2014-04-01	1105791
"3052"	"\"NORTH SOUTH OIL, LLC\""	2014-05-01	1129682
"3053"	"\"NORTH SOUTH OIL, LLC\""	2014-06-01	1154199
"3054"	"\"NORTH SOUTH OIL, LLC\""	2014-07-01	1187340
"3055"	"\"NORTH SOUTH OIL, LLC\""	2014-08-01	1215970
"3056"	"\"NORTH SOUTH OIL, LLC\""	2014-09-01	1245155
"3057"	"\"NORTH SOUTH OIL, LLC\""	2014-10-01	1273681
"3058"	"\"NORTH SOUTH OIL, LLC\""	2014-11-01	1299322
"3059"	"\"NORTH SOUTH OIL, LLC\""	2014-12-01	1324046
"3060"	"\"NORTH SOUTH OIL, LLC\""	2015-01-01	1347223
"3061"	"\"NORTH SOUTH OIL, LLC\""	2015-02-01	1367146
"3062"	"\"NORTH SOUTH OIL, LLC\""	2015-03-01	1388616
"3063"	"\"NORTH SOUTH OIL, LLC\""	2015-04-01	1407549
"3064"	"\"NORTH SOUTH OIL, LLC\""	2015-05-01	1425351
"3065"	"\"NORTH SOUTH OIL, LLC\""	2015-06-01	1443358
"3066"	"\"NORTH SOUTH OIL, LLC\""	2015-07-01	1461503
"3067"	"\"NORTH SOUTH OIL, LLC\""	2015-08-01	1479619
"3068"	"\"NORTH SOUTH OIL, LLC\""	2015-09-01	1502824
"3069"	"\"NORTH SOUTH OIL, LLC\""	2015-10-01	1503217
"3070"	"\"OAK VALLEY OPERATING, LLC\""	2014-08-01	14625
"3071"	"\"OAK VALLEY OPERATING, LLC\""	2014-09-01	21495
"3072"	"\"OAK VALLEY OPERATING, LLC\""	2014-10-01	31630
"3073"	"\"OAK VALLEY OPERATING, LLC\""	2014-11-01	33682
"3074"	"\"OAK VALLEY OPERATING, LLC\""	2015-01-01	43981
"3075"	"\"OAK VALLEY OPERATING, LLC\""	2015-02-01	59918
"3076"	"\"OAK VALLEY OPERATING, LLC\""	2015-03-01	70913
"3077"	"\"OAK VALLEY OPERATING, LLC\""	2015-04-01	92403
"3078"	"\"OAK VALLEY OPERATING, LLC\""	2015-05-01	124105
"3079"	"\"OAK VALLEY OPERATING, LLC\""	2015-06-01	161039
"3080"	"\"OAK VALLEY OPERATING, LLC\""	2015-07-01	192152
"3081"	"\"OAK VALLEY OPERATING, LLC\""	2015-08-01	235789
"3082"	"\"OAK VALLEY OPERATING, LLC\""	2015-09-01	242138
"3083"	"\"OAK VALLEY OPERATING, LLC\""	2015-10-01	247857
"3084"	"\"OAK VALLEY OPERATING, LLC\""	2015-11-01	252666
"3085"	"\"OMIMEX PETROLEUM, INC.\""	2012-08-01	2962
"3086"	"\"OMIMEX PETROLEUM, INC.\""	2012-09-01	7107
"3087"	"\"OMIMEX PETROLEUM, INC.\""	2012-10-01	10070
"3088"	"\"OMIMEX PETROLEUM, INC.\""	2012-11-01	11315
"3089"	"\"OMIMEX PETROLEUM, INC.\""	2012-12-01	13192
"3090"	"\"OMIMEX PETROLEUM, INC.\""	2013-01-01	14669
"3091"	"\"OMIMEX PETROLEUM, INC.\""	2013-02-01	15423
"3092"	"\"OMIMEX PETROLEUM, INC.\""	2013-03-01	16599
"3093"	"\"OMIMEX PETROLEUM, INC.\""	2013-04-01	17659
"3094"	"\"OMIMEX PETROLEUM, INC.\""	2013-05-01	18279
"3095"	"\"OMIMEX PETROLEUM, INC.\""	2013-06-01	18939
"3096"	"\"OMIMEX PETROLEUM, INC.\""	2013-07-01	19019
"3097"	"\"OMIMEX PETROLEUM, INC.\""	2013-09-01	26706
"3098"	"\"OMIMEX PETROLEUM, INC.\""	2013-10-01	32651
"3099"	"\"OMIMEX PETROLEUM, INC.\""	2013-11-01	37494
"3100"	"\"OMIMEX PETROLEUM, INC.\""	2013-12-01	41201
"3101"	"\"OMIMEX PETROLEUM, INC.\""	2014-01-01	44437
"3102"	"\"OMIMEX PETROLEUM, INC.\""	2014-02-01	47221
"3103"	"\"OMIMEX PETROLEUM, INC.\""	2014-03-01	50219
"3104"	"\"OMIMEX PETROLEUM, INC.\""	2014-04-01	53144
"3105"	"\"OMIMEX PETROLEUM, INC.\""	2014-05-01	55694
"3106"	"\"OMIMEX PETROLEUM, INC.\""	2014-06-01	57931
"3107"	"\"OMIMEX PETROLEUM, INC.\""	2014-07-01	60030
"3108"	"\"OMIMEX PETROLEUM, INC.\""	2014-08-01	62029
"3109"	"\"OMIMEX PETROLEUM, INC.\""	2014-09-01	63736
"3110"	"\"OMIMEX PETROLEUM, INC.\""	2014-10-01	65421
"3111"	"\"OMIMEX PETROLEUM, INC.\""	2014-11-01	67091
"3112"	"\"OMIMEX PETROLEUM, INC.\""	2014-12-01	68631
"3113"	"\"OMIMEX PETROLEUM, INC.\""	2015-01-01	69916
"3114"	"\"OMIMEX PETROLEUM, INC.\""	2015-02-01	71120
"3115"	"\"OMIMEX PETROLEUM, INC.\""	2015-03-01	72479
"3116"	"\"OMIMEX PETROLEUM, INC.\""	2015-04-01	73651
"3117"	"\"OMIMEX PETROLEUM, INC.\""	2015-05-01	74657
"3118"	"\"OMIMEX PETROLEUM, INC.\""	2015-06-01	75693
"3119"	"\"OMIMEX PETROLEUM, INC.\""	2015-07-01	76553
"3120"	"\"OMIMEX PETROLEUM, INC.\""	2015-08-01	77679
"3121"	"\"PALOMA RESOURCES, LLC\""	2012-02-01	1804
"3122"	"\"PALOMA RESOURCES, LLC\""	2012-03-01	17411
"3123"	"\"PALOMA RESOURCES, LLC\""	2012-04-01	24471
"3124"	"\"PALOMA RESOURCES, LLC\""	2012-05-01	33052
"3125"	"\"PALOMA RESOURCES, LLC\""	2012-06-01	47965
"3126"	"\"PALOMA RESOURCES, LLC\""	2012-07-01	89151
"3127"	"\"PALOMA RESOURCES, LLC\""	2012-08-01	118460
"3128"	"\"PALOMA RESOURCES, LLC\""	2012-09-01	152003
"3129"	"\"PALOMA RESOURCES, LLC\""	2012-10-01	205402
"3130"	"\"PALOMA RESOURCES, LLC\""	2012-11-01	266857
"3131"	"\"PALOMA RESOURCES, LLC\""	2012-12-01	314361
"3132"	"\"PALOMA RESOURCES, LLC\""	2013-01-01	366918
"3133"	"\"PALOMA RESOURCES, LLC\""	2013-02-01	430324
"3134"	"\"PALOMA RESOURCES, LLC\""	2013-03-01	488106
"3135"	"\"PALOMA RESOURCES, LLC\""	2013-04-01	562872
"3136"	"\"PALOMA RESOURCES, LLC\""	2013-05-01	629073
"3137"	"\"PALOMA RESOURCES, LLC\""	2013-06-01	682069
"3138"	"\"PALOMA RESOURCES, LLC\""	2013-07-01	757455
"3139"	"\"PALOMA RESOURCES, LLC\""	2013-08-01	836277
"3140"	"\"PALOMA RESOURCES, LLC\""	2013-09-01	899594
"3141"	"\"PALOMA RESOURCES, LLC\""	2013-10-01	968169
"3142"	"\"PALOMA RESOURCES, LLC\""	2013-11-01	1032256
"3143"	"\"PALOMA RESOURCES, LLC\""	2013-12-01	1103041
"3144"	"\"PALOMA RESOURCES, LLC\""	2014-01-01	1181531
"3145"	"\"PALOMA RESOURCES, LLC\""	2014-02-01	1246882
"3146"	"\"PALOMA RESOURCES, LLC\""	2014-03-01	1319477
"3147"	"\"PALOMA RESOURCES, LLC\""	2014-04-01	1373884
"3148"	"\"PALOMA RESOURCES, LLC\""	2014-05-01	1430810
"3149"	"\"PALOMA RESOURCES, LLC\""	2014-06-01	1482983
"3150"	"\"PALOMA RESOURCES, LLC\""	2014-07-01	1535726
"3151"	"\"PALOMA RESOURCES, LLC\""	2014-08-01	1575818
"3152"	"\"PALOMA RESOURCES, LLC\""	2014-09-01	1610160
"3153"	"\"PALOMA RESOURCES, LLC\""	2014-10-01	1660407
"3154"	"\"PALOMA RESOURCES, LLC\""	2014-11-01	1700907
"3155"	"\"PALOMA RESOURCES, LLC\""	2014-12-01	1749184
"3156"	"\"PALOMA RESOURCES, LLC\""	2015-01-01	1783374
"3157"	"\"PALOMA RESOURCES, LLC\""	2015-02-01	1829713
"3158"	"\"PALOMA RESOURCES, LLC\""	2015-03-01	1869899
"3159"	"\"PALOMA RESOURCES, LLC\""	2015-04-01	1907812
"3160"	"\"PALOMA RESOURCES, LLC\""	2015-05-01	1961681
"3161"	"\"PALOMA RESOURCES, LLC\""	2015-06-01	2010765
"3162"	"\"PALOMA RESOURCES, LLC\""	2015-07-01	2056387
"3163"	"\"PALOMA RESOURCES, LLC\""	2015-08-01	2103140
"3164"	"\"PALOMA RESOURCES, LLC\""	2015-09-01	2107963
"3165"	"\"PALOMA RESOURCES, LLC\""	2015-10-01	2111634
"3166"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2011-07-01	3080
"3167"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2011-08-01	7850
"3168"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2011-09-01	10837
"3169"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2011-10-01	13088
"3170"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2011-11-01	16291
"3171"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2011-12-01	40073
"3172"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2012-01-01	54626
"3173"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2012-02-01	66594
"3174"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2012-03-01	119932
"3175"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2012-04-01	215976
"3176"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2012-05-01	306401
"3177"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2012-06-01	407625
"3178"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2012-07-01	439300
"3179"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2012-08-01	468469
"3180"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2012-09-01	572181
"3181"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2012-10-01	661175
"3182"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2012-11-01	762199
"3183"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2012-12-01	859006
"3184"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2013-01-01	944846
"3185"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2013-02-01	1016677
"3186"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2013-03-01	1097118
"3187"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2013-04-01	1187408
"3188"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2013-05-01	1283080
"3189"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2013-06-01	1404996
"3190"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2013-07-01	1504971
"3191"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2013-08-01	1608703
"3192"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2013-09-01	1688610
"3193"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2013-10-01	1770998
"3194"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2013-11-01	1844817
"3195"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2013-12-01	1921728
"3196"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2014-01-01	1983133
"3197"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2014-02-01	2076392
"3198"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2014-03-01	2195184
"3199"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2014-04-01	2311816
"3200"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2014-05-01	2425477
"3201"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2014-06-01	2567196
"3202"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2014-07-01	2683230
"3203"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2014-08-01	2827513
"3204"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2014-09-01	2949047
"3205"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2014-10-01	3087711
"3206"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2014-11-01	3253017
"3207"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2014-12-01	3524875
"3208"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2015-01-01	3749742
"3209"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2015-02-01	3981035
"3210"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2015-03-01	4270826
"3211"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2015-04-01	4535893
"3212"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2015-05-01	4798223
"3213"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2015-06-01	5042611
"3214"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2015-07-01	5294669
"3215"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2015-08-01	5542581
"3216"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2015-09-01	5581551
"3217"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2015-10-01	5630980
"3218"	"\"PENN VIRGINIA OIL & GAS, L.P.\""	2015-11-01	5650454
"3219"	"\"PEREGRINE PETROLEUM, LLC\""	2010-08-01	1280
"3220"	"\"PEREGRINE PETROLEUM, LLC\""	2010-09-01	2674
"3221"	"\"PEREGRINE PETROLEUM, LLC\""	2010-10-01	3411
"3222"	"\"PEREGRINE PETROLEUM, LLC\""	2010-11-01	3824
"3223"	"\"PEREGRINE PETROLEUM, LLC\""	2010-12-01	4318
"3224"	"\"PEREGRINE PETROLEUM, LLC\""	2011-01-01	4620
"3225"	"\"PEREGRINE PETROLEUM, LLC\""	2011-02-01	4912
"3226"	"\"PEREGRINE PETROLEUM, LLC\""	2011-03-01	5119
"3227"	"\"PEREGRINE PETROLEUM, LLC\""	2011-04-01	5386
"3228"	"\"PEREGRINE PETROLEUM, LLC\""	2011-05-01	5570
"3229"	"\"PEREGRINE PETROLEUM, LLC\""	2011-06-01	9812
"3230"	"\"PEREGRINE PETROLEUM, LLC\""	2011-07-01	11704
"3231"	"\"PEREGRINE PETROLEUM, LLC\""	2011-08-01	12740
"3232"	"\"PEREGRINE PETROLEUM, LLC\""	2011-09-01	15041
"3233"	"\"PEREGRINE PETROLEUM, LLC\""	2011-10-01	17004
"3234"	"\"PEREGRINE PETROLEUM, LLC\""	2011-11-01	18643
"3235"	"\"PEREGRINE PETROLEUM, LLC\""	2011-12-01	19819
"3236"	"\"PEREGRINE PETROLEUM, LLC\""	2012-01-01	21220
"3237"	"\"PEREGRINE PETROLEUM, LLC\""	2012-02-01	22165
"3238"	"\"PEREGRINE PETROLEUM, LLC\""	2012-03-01	23084
"3239"	"\"PEREGRINE PETROLEUM, LLC\""	2012-04-01	23880
"3240"	"\"PEREGRINE PETROLEUM, LLC\""	2012-05-01	24913
"3241"	"\"PEREGRINE PETROLEUM, LLC\""	2012-06-01	25731
"3242"	"\"PEREGRINE PETROLEUM, LLC\""	2012-07-01	26424
"3243"	"\"PEREGRINE PETROLEUM, LLC\""	2012-08-01	27086
"3244"	"\"PEREGRINE PETROLEUM, LLC\""	2012-09-01	27819
"3245"	"\"PEREGRINE PETROLEUM, LLC\""	2012-10-01	28451
"3246"	"\"PEREGRINE PETROLEUM, LLC\""	2012-11-01	29066
"3247"	"\"PEREGRINE PETROLEUM, LLC\""	2012-12-01	29686
"3248"	"\"PEREGRINE PETROLEUM, LLC\""	2013-01-01	30276
"3249"	"\"PEREGRINE PETROLEUM, LLC\""	2013-02-01	30876
"3250"	"\"PEREGRINE PETROLEUM, LLC\""	2013-03-01	31425
"3251"	"\"PEREGRINE PETROLEUM, LLC\""	2013-04-01	31918
"3252"	"\"PEREGRINE PETROLEUM, LLC\""	2013-05-01	32456
"3253"	"\"PEREGRINE PETROLEUM, LLC\""	2013-06-01	33018
"3254"	"\"PEREGRINE PETROLEUM, LLC\""	2013-07-01	33538
"3255"	"\"PEREGRINE PETROLEUM, LLC\""	2013-08-01	33896
"3256"	"\"PEREGRINE PETROLEUM, LLC\""	2013-09-01	34635
"3257"	"\"PEREGRINE PETROLEUM, LLC\""	2013-10-01	34937
"3258"	"\"PEREGRINE PETROLEUM, LLC\""	2013-11-01	35206
"3259"	"\"PEREGRINE PETROLEUM, LLC\""	2013-12-01	35707
"3260"	"\"PEREGRINE PETROLEUM, LLC\""	2014-01-01	36141
"3261"	"\"PEREGRINE PETROLEUM, LLC\""	2014-02-01	36412
"3262"	"\"PEREGRINE PETROLEUM, LLC\""	2014-03-01	36878
"3263"	"\"PEREGRINE PETROLEUM, LLC\""	2014-04-01	37153
"3264"	"\"PEREGRINE PETROLEUM, LLC\""	2014-05-01	37589
"3265"	"\"PEREGRINE PETROLEUM, LLC\""	2014-06-01	38010
"3266"	"\"PEREGRINE PETROLEUM, LLC\""	2014-07-01	38348
"3267"	"\"PEREGRINE PETROLEUM, LLC\""	2014-08-01	38815
"3268"	"\"PEREGRINE PETROLEUM, LLC\""	2014-09-01	39273
"3269"	"\"PEREGRINE PETROLEUM, LLC\""	2014-10-01	39717
"3270"	"\"PEREGRINE PETROLEUM, LLC\""	2014-11-01	40248
"3271"	"\"PEREGRINE PETROLEUM, LLC\""	2014-12-01	40871
"3272"	"\"PEREGRINE PETROLEUM, LLC\""	2015-01-01	41613
"3273"	"\"PEREGRINE PETROLEUM, LLC\""	2015-02-01	42267
"3274"	"\"PEREGRINE PETROLEUM, LLC\""	2015-03-01	43010
"3275"	"\"PEREGRINE PETROLEUM, LLC\""	2015-04-01	43010
"3276"	"\"PEREGRINE PETROLEUM, LLC\""	2015-05-01	43494
"3277"	"\"PEREGRINE PETROLEUM, LLC\""	2015-06-01	43868
"3278"	"\"PEREGRINE PETROLEUM, LLC\""	2015-07-01	44213
"3279"	"\"PEREGRINE PETROLEUM, LLC\""	2015-08-01	44403
"3280"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2007-12-01	0
"3281"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2008-01-01	0
"3282"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2008-02-01	0
"3283"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2008-05-01	0
"3284"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2008-06-01	0
"3285"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2008-07-01	0
"3286"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2008-08-01	0
"3287"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2008-09-01	0
"3288"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2008-10-01	0
"3289"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2008-11-01	0
"3290"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2008-12-01	0
"3291"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2009-01-01	0
"3292"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2009-02-01	0
"3293"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2009-03-01	0
"3294"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2009-04-01	0
"3295"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2009-05-01	0
"3296"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2009-06-01	0
"3297"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2009-07-01	0
"3298"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2009-08-01	0
"3299"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2009-09-01	0
"3300"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2009-10-01	0
"3301"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2009-11-01	0
"3302"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2009-12-01	0
"3303"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2010-01-01	0
"3304"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2010-02-01	0
"3305"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2010-03-01	0
"3306"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2010-04-01	0
"3307"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2010-05-01	0
"3308"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2010-06-01	0
"3309"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2010-08-01	0
"3310"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2010-10-01	0
"3311"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2010-12-01	0
"3312"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2011-01-01	0
"3313"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2014-09-01	0
"3314"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2014-10-01	0
"3315"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2014-11-01	0
"3316"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2014-12-01	0
"3317"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2015-01-01	0
"3318"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2015-02-01	0
"3319"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2015-03-01	0
"3320"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2015-04-01	0
"3321"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2015-05-01	0
"3322"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2015-07-01	0
"3323"	"\"PERLMAN,I.H.OIL & GAS PROPERTIES\""	2015-08-01	0
"3324"	"\"PETROQUEST ENERGY, L.L.C.\""	2011-07-01	653
"3325"	"\"PETROQUEST ENERGY, L.L.C.\""	2011-08-01	2050
"3326"	"\"PETROQUEST ENERGY, L.L.C.\""	2011-09-01	7192
"3327"	"\"PETROQUEST ENERGY, L.L.C.\""	2011-10-01	12586
"3328"	"\"PETROQUEST ENERGY, L.L.C.\""	2011-11-01	14154
"3329"	"\"PETROQUEST ENERGY, L.L.C.\""	2011-12-01	15348
"3330"	"\"PETROQUEST ENERGY, L.L.C.\""	2012-01-01	22699
"3331"	"\"PETROQUEST ENERGY, L.L.C.\""	2012-02-01	27359
"3332"	"\"PETROQUEST ENERGY, L.L.C.\""	2012-03-01	30930
"3333"	"\"PETROQUEST ENERGY, L.L.C.\""	2012-04-01	35221
"3334"	"\"PETROQUEST ENERGY, L.L.C.\""	2012-05-01	38300
"3335"	"\"PETROQUEST ENERGY, L.L.C.\""	2012-06-01	41225
"3336"	"\"PETROQUEST ENERGY, L.L.C.\""	2012-07-01	44065
"3337"	"\"PETROQUEST ENERGY, L.L.C.\""	2012-08-01	49001
